SorterID,PileName,Statement_1,Statement_2,Statement_3,Statement_4,Statement_5,Statement_6,Statement_7,Statement_8,Statement_9,Statement_10,Statement_11,Statement_12,Statement_13,Statement_14,Statement_15,Statement_16,Statement_17,Statement_18,Statement_19,Statement_20,Statement_21,Statement_22,Statement_23,Statement_24,Statement_25,Statement_26,Statement_27,Statement_28,Statement_29,Statement_30,Statement_31,Statement_32,Statement_33,Statement_34,Statement_35,Statement_36,Statement_37,Statement_38,Statement_39,Statement_40,Statement_41,Statement_42,Statement_43,Statement_44,Statement_45
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 78. Control of data by corporations:Right",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 79. AI could help address the human health resources issue:Right",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 80. Faster assessments to inform decision-making:Right",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 81. Concerns with transparency:Right",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 82. AI could make mistakes:Right",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 83. Concerns with stability of the system (during virus attack, power outage, system interruption):Right",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 84. Live translation and/or transcription of conversations:Right",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 85. Establishing guidelines for “best practices” for training AI + clinical validation:Right",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 86. Lack of training/knowledge for those using the AI tool in the real world:Right",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 87. Can existing healthcare servers support the use of AI?:Right",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 88. Ensuring interpretability of AI tools:Right",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 89. Allow clinicians to focus on tasks requiring their expertise:Right",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 90. Identifying and focusing on high-priority areas, such as prevention:Right",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 91. Concerns that data is held by private companies:Right",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 92. Maintaining competency with changing best practices and approuved standards:Right",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 93. Minority groups being marginalized:Right",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 94. Patient/parent/caregiver/provider acceptability:Right",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 95. Data ownership and standards and guidelines on AI developed are not established:Right",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 96. Possibility of data breaches / data leaks:Right",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 97. Potential for widening differential diagnosis, widening perspective of patient:Right",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 98. Lists possible outcome and risks for the patient:Right",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 99. Cybersecurity concerns:Right",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Statement Grouping Task.
Please group the statements into groups in a way that makes sense to you. You may use any numbers of groups, provided that:


     a) At least one group contains more than one statement
     b) There is more than one group
     c) There is no “miscellaneous” group

Please disregard the numbering of statements. - 100. Automation of routine tasks:Right",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_1""}",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_2""}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_3""}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_4""}",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_5""}",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_6""}",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_7""}",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_8""}",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_9""}",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_10""}",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_11""}",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_12""}",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_13""}",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_14""}",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_15""}",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_16""}",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_17""}",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_18""}",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_19""}",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_20""}",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_21""}",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_22""}",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_23""}",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_24""}",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_25""}",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_26""}",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_27""}",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_28""}",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_29""}",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_30""}",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_31""}",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_32""}",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_33""}",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_34""}",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_35""}",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_36""}",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_37""}",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_38""}",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_39""}",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_40""}",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_41""}",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_42""}",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_43""}",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_44""}",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_45""}",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_46""}",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_47""}",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_48""}",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_49""}",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_50""}",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_51""}",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_52""}",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_53""}",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_54""}",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_55""}",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_56""}",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_57""}",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_58""}",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_59""}",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_60""}",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_61""}",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_62""}",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_63""}",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_64""}",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_65""}",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_66""}",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_67""}",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_68""}",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_69""}",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_70""}",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_71""}",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_72""}",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_73""}",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_74""}",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_75""}",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_76""}",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_77""}",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_78""}",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_79""}",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_80""}",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_81""}",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_82""}",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_83""}",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_84""}",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_85""}",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_86""}",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_87""}",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_88""}",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_89""}",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_90""}",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_91""}",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_92""}",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_93""}",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_94""}",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_95""}",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_96""}",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_97""}",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_98""}",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_99""}",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"{""ImportId"":""QID1_100""}",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 1,1,2.0,3.0,7.0,8.0,12.0,17.0,27.0,28.0,33.0,35.0,46.0,48.0,49.0,55.0,60.0,67.0,82.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 8,4,18.0,23.0,24.0,25.0,30.0,31.0,57.0,59.0,64.0,69.0,70.0,72.0,73.0,76.0,79.0,80.0,84.0,89.0,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 2,5,9.0,14.0,19.0,20.0,26.0,29.0,32.0,36.0,39.0,40.0,47.0,52.0,54.0,61.0,63.0,65.0,66.0,71.0,74.0,75.0,77.0,78.0,81.0,83.0,85.0,86.0,87.0,88.0,91.0,92.0,95.0,96.0,99.0,,,,,,,,,,,
6,Group 3,6,22.0,34.0,37.0,41.0,42.0,43.0,44.0,45.0,50.0,51.0,53.0,58.0,62.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 4,10,56.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 7,11,15.0,16.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Group 5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Group 3,1,9.0,12.0,16.0,19.0,21.0,29.0,32.0,37.0,38.0,39.0,41.0,43.0,48.0,56.0,68.0,85.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Group 2,2,3.0,5.0,7.0,10.0,13.0,14.0,20.0,25.0,26.0,28.0,33.0,36.0,40.0,46.0,47.0,49.0,52.0,54.0,55.0,60.0,61.0,63.0,65.0,66.0,67.0,71.0,74.0,75.0,77.0,78.0,81.0,82.0,83.0,86.0,87.0,91.0,93.0,94.0,95.0,96.0,99.0,,,
7,Group 1,4,6.0,8.0,11.0,15.0,17.0,18.0,22.0,23.0,24.0,27.0,30.0,31.0,34.0,35.0,42.0,44.0,45.0,50.0,51.0,53.0,57.0,58.0,59.0,62.0,64.0,69.0,70.0,72.0,73.0,76.0,79.0,80.0,84.0,89.0,90.0,92.0,97.0,98.0,100.0,,,,,
9,Group 1,1,9.0,38.0,56.0,68.0,73.0,85.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 2,2,3.0,10.0,14.0,19.0,29.0,35.0,36.0,39.0,40.0,43.0,52.0,54.0,60.0,61.0,66.0,74.0,78.0,81.0,86.0,88.0,91.0,92.0,94.0,95.0,96.0,99.0,,,,,,,,,,,,,,,,,,
9,Group 3,4,18.0,22.0,25.0,27.0,37.0,50.0,57.0,69.0,72.0,84.0,89.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 4,5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 5,6,21.0,34.0,41.0,45.0,51.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 6,7,8.0,12.0,28.0,33.0,46.0,48.0,49.0,55.0,63.0,64.0,65.0,67.0,71.0,77.0,82.0,83.0,87.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 7,11,15.0,16.0,23.0,24.0,30.0,44.0,53.0,58.0,59.0,70.0,75.0,76.0,80.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 8,13,26.0,32.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Group 9,17,31.0,42.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Group 2,2,3.0,5.0,7.0,10.0,14.0,20.0,22.0,26.0,28.0,33.0,35.0,36.0,38.0,40.0,46.0,47.0,48.0,49.0,52.0,54.0,55.0,56.0,60.0,61.0,63.0,65.0,66.0,67.0,71.0,73.0,74.0,75.0,77.0,78.0,81.0,82.0,83.0,86.0,87.0,88.0,91.0,93.0,96.0,99.0
11,Group 1,6,8.0,11.0,15.0,18.0,23.0,30.0,37.0,41.0,42.0,43.0,44.0,50.0,51.0,53.0,57.0,58.0,59.0,64.0,70.0,72.0,76.0,79.0,80.0,84.0,85.0,89.0,92.0,97.0,98.0,100.0,,,,,,,,,,,,,,
12,Group 4,1,9.0,12.0,13.0,14.0,19.0,20.0,25.0,35.0,43.0,45.0,46.0,51.0,53.0,54.0,55.0,60.0,61.0,65.0,67.0,68.0,69.0,73.0,74.0,77.0,78.0,81.0,82.0,83.0,85.0,88.0,,,,,,,,,,,,,,
12,Group 1,2,29.0,32.0,36.0,38.0,40.0,75.0,91.0,95.0,96.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Group 2,3,10.0,16.0,17.0,24.0,27.0,39.0,42.0,48.0,49.0,64.0,66.0,72.0,93.0,94.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Group 3,4,5.0,6.0,7.0,8.0,11.0,15.0,18.0,21.0,22.0,23.0,28.0,30.0,31.0,33.0,34.0,37.0,41.0,44.0,47.0,50.0,52.0,56.0,57.0,58.0,59.0,62.0,63.0,70.0,71.0,76.0,79.0,80.0,84.0,86.0,87.0,89.0,90.0,92.0,97.0,100.0,,,,
14,Group 1,1,2.0,3.0,5.0,7.0,10.0,14.0,20.0,26.0,28.0,33.0,35.0,36.0,40.0,47.0,49.0,50.0,52.0,54.0,55.0,60.0,61.0,65.0,67.0,71.0,75.0,81.0,82.0,92.0,93.0,,,,,,,,,,,,,,,
14,Group 2,4,6.0,8.0,9.0,11.0,15.0,16.0,17.0,18.0,21.0,22.0,23.0,24.0,27.0,30.0,31.0,34.0,41.0,42.0,43.0,44.0,51.0,57.0,58.0,59.0,62.0,69.0,70.0,72.0,76.0,79.0,80.0,84.0,89.0,97.0,98.0,100.0,,,,,,,,
14,Group 3,12,19.0,25.0,29.0,32.0,38.0,39.0,45.0,46.0,48.0,53.0,56.0,64.0,68.0,73.0,85.0,88.0,90.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
