ParticipantID,StatementID,Rating,RatingType
7,82,3,Feasibility
7,83,2,Feasibility
7,84,3,Feasibility
7,85,2,Feasibility
7,86,4,Feasibility
7,87,2,Feasibility
7,88,3,Feasibility
7,89,3,Feasibility
7,90,2,Feasibility
7,91,2,Feasibility
7,92,2,Feasibility
7,93,2,Feasibility
7,94,3,Feasibility
7,95,2,Feasibility
7,96,2,Feasibility
7,97,4,Feasibility
7,98,3,Feasibility
7,99,2,Feasibility
7,100,4,Feasibility
8,1,4,Feasibility
8,2,3,Feasibility
8,3,5,Feasibility
8,4,5,Feasibility
8,5,1,Feasibility
8,6,1,Feasibility
8,7,2,Feasibility
8,8,4,Feasibility
8,9,3,Feasibility
8,10,3,Feasibility
8,11,4,Feasibility
8,12,4,Feasibility
8,13,2,Feasibility
8,14,3,Feasibility
8,15,4,Feasibility
8,16,1,Feasibility
8,17,1,Feasibility
8,18,5,Feasibility
8,19,4,Feasibility
8,20,3,Feasibility
8,21,4,Feasibility
8,22,4,Feasibility
8,23,5,Feasibility
8,24,3,Feasibility
8,25,2,Feasibility
8,26,1,Feasibility
8,27,3,Feasibility
8,28,4,Feasibility
8,29,2,Feasibility
8,30,4,Feasibility
8,31,4,Feasibility
8,32,3,Feasibility
8,33,4,Feasibility
8,34,4,Feasibility
8,35,4,Feasibility
8,36,3,Feasibility
8,37,5,Feasibility
8,38,4,Feasibility
8,39,5,Feasibility
8,40,4,Feasibility
8,41,4,Feasibility
8,42,2,Feasibility
8,43,3,Feasibility
8,44,4,Feasibility
8,45,1,Feasibility
8,46,2,Feasibility
8,47,3,Feasibility
8,48,3,Feasibility
8,49,3,Feasibility
8,50,5,Feasibility
8,51,5,Feasibility
8,52,2,Feasibility
8,53,2,Feasibility
8,54,3,Feasibility
8,55,4,Feasibility
8,56,4,Feasibility
8,57,5,Feasibility
8,58,4,Feasibility
8,59,4,Feasibility
8,60,4,Feasibility
8,61,4,Feasibility
8,62,2,Feasibility
8,63,1,Feasibility
8,64,3,Feasibility
8,65,5,Feasibility
8,66,3,Feasibility
8,67,1,Feasibility
8,68,5,Feasibility
8,69,5,Feasibility
8,70,4,Feasibility
8,71,4,Feasibility
8,72,4,Feasibility
8,73,4,Feasibility
8,74,4,Feasibility
8,75,3,Feasibility
8,76,4,Feasibility
8,77,2,Feasibility
8,78,2,Feasibility
8,79,2,Feasibility
8,80,4,Feasibility
8,81,3,Feasibility
8,82,4,Feasibility
8,83,4,Feasibility
8,84,5,Feasibility
8,85,4,Feasibility
8,86,5,Feasibility
8,87,4,Feasibility
8,88,4,Feasibility
8,89,4,Feasibility
8,90,4,Feasibility
8,91,2,Feasibility
8,92,3,Feasibility
8,93,3,Feasibility
8,94,3,Feasibility
8,95,4,Feasibility
8,96,4,Feasibility
8,97,4,Feasibility
8,98,4,Feasibility
8,99,4,Feasibility
8,100,5,Feasibility
9,1,2,Importance
9,2,2,Importance
9,3,2,Importance
9,4,2,Importance
9,5,2,Importance
9,6,2,Importance
9,7,2,Importance
9,8,2,Importance
9,9,2,Importance
9,10,2,Importance
9,11,2,Importance
9,12,2,Importance
9,13,2,Importance
9,14,2,Importance
9,15,2,Importance
9,16,2,Importance
9,17,2,Importance
9,18,2,Importance
9,19,2,Importance
9,20,2,Importance
9,21,2,Importance
9,22,2,Importance
9,23,2,Importance
9,24,2,Importance
9,25,2,Importance
9,26,2,Importance
9,27,2,Importance
9,28,2,Importance
9,29,2,Importance
9,30,2,Importance
9,31,2,Importance
9,32,2,Importance
9,33,2,Importance
9,34,2,Importance
9,35,2,Importance
9,36,2,Importance
9,37,2,Importance
9,38,2,Importance
9,39,2,Importance
9,40,2,Importance
9,41,2,Importance
9,42,2,Importance
9,43,2,Importance
9,44,2,Importance
9,45,2,Importance
9,46,2,Importance
9,47,2,Importance
9,48,2,Importance
9,49,2,Importance
9,50,2,Importance
9,51,2,Importance
9,52,2,Importance
9,53,2,Importance
9,54,2,Importance
9,55,2,Importance
9,56,2,Importance
9,57,2,Importance
9,58,2,Importance
9,59,2,Importance
9,60,2,Importance
9,61,2,Importance
9,62,2,Importance
9,63,2,Importance
9,64,2,Importance
9,65,2,Importance
9,66,2,Importance
9,67,2,Importance
9,68,2,Importance
9,69,2,Importance
9,70,2,Importance
9,71,2,Importance
9,72,2,Importance
9,73,2,Importance
9,74,2,Importance
9,75,2,Importance
9,76,2,Importance
9,77,2,Importance
9,78,2,Importance
9,79,2,Importance
9,80,2,Importance
9,81,2,Importance
9,82,2,Importance
9,83,2,Importance
9,84,2,Importance
9,85,2,Importance
9,86,2,Importance
9,87,2,Importance
9,88,2,Importance
9,89,2,Importance
9,90,2,Importance
9,91,2,Importance
9,92,2,Importance
9,93,2,Importance
9,94,2,Importance
9,95,2,Importance
9,96,2,Importance
9,97,2,Importance
9,98,2,Importance
9,99,2,Importance
9,100,2,Importance
10,1,4,Importance
10,2,3,Importance
10,3,3,Importance
10,4,4,Importance
10,5,3,Importance
10,6,2,Importance
10,7,3,Importance
10,8,4,Importance
10,9,4,Importance
10,10,2,Importance
10,11,4,Importance
10,12,2,Importance
10,13,3,Importance
10,14,2,Importance
10,15,4,Importance
10,16,4,Importance
10,17,3,Importance
10,18,4,Importance
10,19,3,Importance
10,20,2,Importance
10,21,2,Importance
10,22,3,Importance
10,23,3,Importance
10,24,4,Importance
10,25,3,Importance
10,26,3,Importance
10,27,4,Importance
10,28,2,Importance
10,29,1,Importance
10,30,4,Importance
10,31,3,Importance
10,32,3,Importance
10,33,3,Importance
10,34,3,Importance
10,35,3,Importance
10,36,3,Importance
10,37,4,Importance
10,38,3,Importance
10,39,3,Importance
10,40,3,Importance
10,41,3,Importance
10,42,4,Importance
10,43,3,Importance
10,44,4,Importance
10,45,4,Importance
10,46,2,Importance
10,47,3,Importance
10,48,4,Importance
10,49,4,Importance
10,50,3,Importance
10,51,3,Importance
10,52,3,Importance
10,53,4,Importance
10,54,4,Importance
10,55,3,Importance
10,56,2,Importance
10,57,3,Importance
10,58,3,Importance
10,59,4,Importance
10,60,2,Importance
10,61,1,Importance
10,62,2,Importance
10,63,4,Importance
10,64,3,Importance
10,65,2,Importance
10,66,4,Importance
10,67,3,Importance
10,68,3,Importance
10,69,4,Importance
10,70,4,Importance
10,71,3,Importance
10,72,3,Importance
10,73,3,Importance
10,74,2,Importance
10,75,3,Importance
10,76,4,Importance
10,77,2,Importance
10,78,4,Importance
10,79,5,Importance
10,80,3,Importance
10,81,4,Importance
10,82,4,Importance
10,83,2,Importance
10,84,4,Importance
10,85,3,Importance
10,86,3,Importance
10,87,1,Importance
10,88,4,Importance
10,89,5,Importance
10,90,3,Importance
10,91,3,Importance
10,92,4,Importance
10,93,3,Importance
10,94,4,Importance
10,95,2,Importance
10,96,3,Importance
10,97,3,Importance
10,98,4,Importance
10,99,3,Importance
10,100,4,Importance
11,1,4,Importance
11,2,2,Importance
11,3,5,Importance
11,4,4,Importance
11,5,5,Importance
11,6,4,Importance
11,7,3,Importance
11,8,5,Importance
11,9,5,Importance
11,10,2,Importance
11,11,5,Importance
11,12,2,Importance
11,13,4,Importance
11,14,4,Importance
11,15,5,Importance
11,16,5,Importance
11,17,2,Importance
11,18,4,Importance
11,19,3,Importance
11,20,2,Importance
11,21,4,Importance
11,22,3,Importance
11,23,5,Importance
11,24,5,Importance
11,25,2,Importance
11,26,1,Importance
11,27,4,Importance
11,28,1,Importance
11,29,2,Importance
11,30,5,Importance
11,31,2,Importance
11,32,3,Importance
11,33,3,Importance
11,34,2,Importance
11,35,4,Importance
11,36,1,Importance
11,37,2,Importance
11,38,3,Importance
11,39,5,Importance
11,40,1,Importance
11,41,4,Importance
11,42,5,Importance
11,43,3,Importance
11,44,5,Importance
11,45,1,Importance
11,46,4,Importance
11,47,2,Importance
11,48,2,Importance
11,49,3,Importance
11,50,4,Importance
11,51,2,Importance
11,52,2,Importance
11,53,5,Importance
11,54,4,Importance
11,55,5,Importance
11,56,3,Importance
11,57,3,Importance
11,58,4,Importance
11,59,5,Importance
11,60,5,Importance
11,61,2,Importance
11,62,2,Importance
11,63,3,Importance
11,64,5,Importance
11,65,2,Importance
11,66,1,Importance
11,67,1,Importance
11,68,3,Importance
11,69,5,Importance
11,70,5,Importance
11,71,2,Importance
11,72,5,Importance
11,73,4,Importance
11,74,2,Importance
11,75,1,Importance
11,76,4,Importance
11,77,2,Importance
11,78,4,Importance
11,79,4,Importance
11,80,5,Importance
11,81,5,Importance
11,82,3,Importance
11,83,2,Importance
11,84,4,Importance
11,85,5,Importance
11,86,4,Importance
11,87,2,Importance
11,88,5,Importance
11,89,5,Importance
11,90,5,Importance
11,91,4,Importance
11,92,2,Importance
11,93,1,Importance
11,94,5,Importance
11,95,1,Importance
11,96,2,Importance
11,97,5,Importance
11,98,5,Importance
11,99,1,Importance
11,100,5,Importance
12,1,5,Importance
12,2,5,Importance
12,3,5,Importance
12,4,4,Importance
12,5,4,Importance
12,6,3,Importance
12,7,4,Importance
12,8,4,Importance
12,9,4,Importance
12,10,2,Importance
12,11,4,Importance
12,12,5,Importance
12,13,5,Importance
12,14,3,Importance
12,15,4,Importance
12,16,4,Importance
12,17,3,Importance
12,18,5,Importance
12,19,4,Importance
12,20,4,Importance
12,21,4,Importance
12,22,4,Importance
12,23,5,Importance
12,24,3,Importance
12,25,5,Importance
12,26,2,Importance
12,27,4,Importance
12,28,3,Importance
12,29,2,Importance
12,30,4,Importance
12,31,4,Importance
12,32,2,Importance
12,33,4,Importance
12,34,3,Importance
12,35,2,Importance
12,36,4,Importance
12,37,4,Importance
12,38,5,Importance
12,39,5,Importance
12,40,5,Importance
12,41,4,Importance
12,42,4,Importance
12,43,3,Importance
12,44,3,Importance
12,45,3,Importance
12,46,2,Importance
12,47,3,Importance
12,48,3,Importance
12,49,4,Importance
12,50,5,Importance
12,51,3,Importance
12,52,2,Importance
12,53,4,Importance
12,54,2,Importance
12,55,3,Importance
12,56,3,Importance
12,57,5,Importance
12,58,4,Importance
12,59,4,Importance
12,60,3,Importance
12,61,3,Importance
12,62,4,Importance
12,63,4,Importance
12,64,3,Importance
12,65,4,Importance
12,66,4,Importance
12,67,3,Importance
12,68,2,Importance
12,69,5,Importance
12,70,4,Importance
12,71,4,Importance
12,72,3,Importance
12,73,3,Importance
12,74,4,Importance
12,75,5,Importance
12,76,4,Importance
12,77,2,Importance
12,78,3,Importance
12,79,5,Importance
12,80,4,Importance
12,81,3,Importance
12,82,2,Importance
12,83,3,Importance
12,84,5,Importance
12,85,3,Importance
12,86,2,Importance
12,87,1,Importance
12,88,4,Importance
12,89,5,Importance
12,90,3,Importance
12,91,3,Importance
12,92,4,Importance
12,93,4,Importance
12,94,4,Importance
12,95,4,Importance
12,96,5,Importance
12,97,4,Importance
12,98,4,Importance
12,99,5,Importance
12,100,4,Importance
13,1,5,Importance
13,2,5,Importance
13,3,5,Importance
13,4,5,Importance
13,5,4,Importance
13,6,4,Importance
13,7,5,Importance
13,8,5,Importance
13,9,5,Importance
13,10,5,Importance
13,11,4,Importance
13,12,4,Importance
13,13,3,Importance
13,14,4,Importance
13,15,4,Importance
13,16,4,Importance
13,17,5,Importance
13,18,5,Importance
13,19,5,Importance
13,20,3,Importance
13,21,5,Importance
13,22,5,Importance
13,23,5,Importance
13,24,5,Importance
13,25,2,Importance
13,26,4,Importance
13,27,5,Importance
13,28,5,Importance
13,29,5,Importance
13,30,5,Importance
13,31,5,Importance
13,32,5,Importance
13,33,5,Importance
13,34,5,Importance
13,35,5,Importance
13,36,5,Importance
13,37,3,Importance
13,38,5,Importance
13,39,5,Importance
13,40,5,Importance
13,41,3,Importance
13,42,5,Importance
13,43,5,Importance
13,44,4,Importance
13,45,5,Importance
13,46,5,Importance
13,47,4,Importance
13,48,5,Importance
13,49,5,Importance
13,50,5,Importance
13,51,5,Importance
13,52,5,Importance
13,53,5,Importance
13,54,5,Importance
13,55,5,Importance
13,56,3,Importance
13,57,5,Importance
13,58,5,Importance
13,59,5,Importance
13,60,4,Importance
13,61,3,Importance
13,62,4,Importance
13,63,5,Importance
13,64,5,Importance
13,65,5,Importance
13,66,5,Importance
13,67,5,Importance
13,68,5,Importance
13,69,5,Importance
13,70,5,Importance
13,71,4,Importance
13,72,5,Importance
13,73,5,Importance
13,74,5,Importance
13,75,5,Importance
13,76,4,Importance
13,77,5,Importance
13,78,3,Importance
13,79,4,Importance
13,80,4,Importance
13,81,5,Importance
13,82,5,Importance
13,83,5,Importance
13,84,5,Importance
13,85,5,Importance
13,86,5,Importance
13,87,2,Importance
13,88,2,Importance
13,89,5,Importance
13,90,3,Importance
13,91,5,Importance
13,92,5,Importance
13,93,5,Importance
13,94,5,Importance
13,95,5,Importance
13,96,5,Importance
13,97,1,Importance
13,98,5,Importance
13,99,4,Importance
13,100,5,Importance
14,1,4,Importance
14,2,3,Importance
14,3,4,Importance
14,4,3,Importance
14,5,1,Importance
14,6,4,Importance
14,7,3,Importance
14,8,3,Importance
14,9,4,Importance
14,10,3,Importance
14,11,3,Importance
14,12,4,Importance
14,13,2,Importance
14,14,5,Importance
14,15,4,Importance
14,16,2,Importance
14,17,5,Importance
14,18,3,Importance
14,19,3,Importance
14,20,3,Importance
14,21,3,Importance
14,22,3,Importance
14,23,4,Importance
14,24,4,Importance
14,25,5,Importance
14,26,2,Importance
14,27,3,Importance
14,28,4,Importance
14,29,3,Importance
14,30,4,Importance
14,31,3,Importance
14,32,2,Importance
14,33,2,Importance
14,34,2,Importance
14,35,3,Importance
14,36,2,Importance
14,37,2,Importance
14,38,4,Importance
14,39,3,Importance
14,40,4,Importance
14,41,3,Importance
14,42,3,Importance
14,43,3,Importance
14,44,4,Importance
14,45,2,Importance
14,46,3,Importance
14,47,2,Importance
14,48,2,Importance
14,49,3,Importance
14,50,5,Importance
14,51,3,Importance
14,52,2,Importance
14,53,3,Importance
14,54,3,Importance
14,55,2,Importance
14,56,3,Importance
14,57,2,Importance
14,58,3,Importance
14,59,4,Importance
14,60,3,Importance
14,61,2,Importance
14,62,4,Importance
14,63,3,Importance
14,64,4,Importance
14,65,2,Importance
14,66,4,Importance
14,67,3,Importance
14,68,4,Importance
14,69,2,Importance
14,70,3,Importance
14,71,2,Importance
14,72,2,Importance
14,73,3,Importance
14,74,3,Importance
14,75,4,Importance
14,76,3,Importance
14,77,2,Importance
14,78,3,Importance
14,79,3,Importance
14,80,3,Importance
14,81,2,Importance
14,82,4,Importance
14,83,3,Importance
14,84,3,Importance
14,85,4,Importance
14,86,3,Importance
14,87,2,Importance
14,88,3,Importance
14,89,4,Importance
14,90,3,Importance
14,91,4,Importance
14,92,3,Importance
14,93,4,Importance
14,94,4,Importance
14,95,3,Importance
14,96,2,Importance
14,97,3,Importance
14,98,4,Importance
14,99,3,Importance
14,100,4,Importance
16,1,5,Importance
16,2,5,Importance
16,3,5,Importance
16,4,3,Importance
16,5,3,Importance
16,6,3,Importance
16,7,4,Importance
16,8,5,Importance
16,9,4,Importance
16,10,3,Importance
16,11,4,Importance
16,12,3,Importance
16,13,3,Importance
16,14,4,Importance
16,15,2,Importance
16,16,2,Importance
16,17,2,Importance
16,18,4,Importance
16,19,4,Importance
16,20,4,Importance
16,21,1,Importance
16,22,4,Importance
16,23,4,Importance
16,24,2,Importance
16,25,1,Importance
16,26,1,Importance
16,27,1,Importance
16,28,4,Importance
16,29,4,Importance
16,30,5,Importance
16,31,4,Importance
16,32,3,Importance
16,33,2,Importance
16,34,3,Importance
16,35,2,Importance
16,36,4,Importance
16,37,5,Importance
16,38,4,Importance
16,39,5,Importance
16,40,4,Importance
16,41,4,Importance
16,42,3,Importance
16,43,4,Importance
16,44,3,Importance
16,45,1,Importance
16,46,5,Importance
16,47,4,Importance
16,48,5,Importance
16,49,5,Importance
16,50,4,Importance
16,51,4,Importance
16,52,4,Importance
16,53,2,Importance
16,54,4,Importance
16,55,2,Importance
16,56,5,Importance
16,57,3,Importance
16,58,4,Importance
16,59,4,Importance
16,60,2,Importance
16,61,1,Importance
16,62,2,Importance
16,63,3,Importance
16,64,4,Importance
16,65,2,Importance
16,66,4,Importance
16,67,4,Importance
16,68,3,Importance
16,69,5,Importance
16,70,3,Importance
16,71,3,Importance
16,72,4,Importance
16,73,5,Importance
16,74,2,Importance
16,75,4,Importance
16,76,4,Importance
16,77,2,Importance
16,78,3,Importance
16,79,3,Importance
16,80,4,Importance
16,81,4,Importance
16,82,3,Importance
16,83,2,Importance
16,84,4,Importance
16,85,4,Importance
16,86,3,Importance
16,87,2,Importance
16,88,2,Importance
16,89,5,Importance
16,90,4,Importance
16,91,3,Importance
16,92,2,Importance
16,93,3,Importance
16,94,4,Importance
16,95,3,Importance
16,96,3,Importance
16,97,2,Importance
16,98,4,Importance
16,99,4,Importance
16,100,5,Importance
9,1,5,Feasibility
9,2,5,Feasibility
9,3,5,Feasibility
9,4,5,Feasibility
9,5,5,Feasibility
9,6,5,Feasibility
9,7,5,Feasibility
9,8,5,Feasibility
9,9,5,Feasibility
9,10,5,Feasibility
9,11,5,Feasibility
9,12,5,Feasibility
9,13,5,Feasibility
9,14,5,Feasibility
9,15,5,Feasibility
9,16,5,Feasibility
9,17,5,Feasibility
9,18,5,Feasibility
9,19,5,Feasibility
9,20,5,Feasibility
9,21,5,Feasibility
9,22,5,Feasibility
9,23,5,Feasibility
9,24,5,Feasibility
9,25,5,Feasibility
9,26,5,Feasibility
9,27,5,Feasibility
9,28,5,Feasibility
9,29,5,Feasibility
9,30,5,Feasibility
9,31,5,Feasibility
9,32,5,Feasibility
9,33,5,Feasibility
9,34,5,Feasibility
9,35,5,Feasibility
9,36,5,Feasibility
9,37,5,Feasibility
9,38,5,Feasibility
9,39,5,Feasibility
9,40,5,Feasibility
9,41,5,Feasibility
9,42,5,Feasibility
9,43,5,Feasibility
9,44,5,Feasibility
9,45,5,Feasibility
9,46,5,Feasibility
9,47,5,Feasibility
9,48,5,Feasibility
9,49,5,Feasibility
9,50,5,Feasibility
9,51,5,Feasibility
9,52,5,Feasibility
9,53,5,Feasibility
9,54,5,Feasibility
9,55,5,Feasibility
9,56,5,Feasibility
9,57,5,Feasibility
9,58,5,Feasibility
9,59,5,Feasibility
9,60,5,Feasibility
9,61,5,Feasibility
9,62,5,Feasibility
9,63,5,Feasibility
9,64,5,Feasibility
9,65,5,Feasibility
9,66,5,Feasibility
9,67,5,Feasibility
9,68,5,Feasibility
9,69,5,Feasibility
9,70,5,Feasibility
9,71,5,Feasibility
9,72,5,Feasibility
9,73,5,Feasibility
9,74,5,Feasibility
9,75,5,Feasibility
9,76,5,Feasibility
9,77,5,Feasibility
9,78,5,Feasibility
9,79,5,Feasibility
9,80,5,Feasibility
9,81,5,Feasibility
9,82,5,Feasibility
9,83,5,Feasibility
9,84,5,Feasibility
9,85,5,Feasibility
9,86,5,Feasibility
9,87,5,Feasibility
9,88,5,Feasibility
9,89,5,Feasibility
9,90,5,Feasibility
9,91,5,Feasibility
9,92,5,Feasibility
9,93,5,Feasibility
9,94,5,Feasibility
9,95,5,Feasibility
9,96,5,Feasibility
9,97,5,Feasibility
9,98,5,Feasibility
9,99,5,Feasibility
9,100,5,Feasibility
10,1,3,Feasibility
10,2,3,Feasibility
10,3,3,Feasibility
10,4,4,Feasibility
10,5,3,Feasibility
10,6,3,Feasibility
10,7,3,Feasibility
10,8,4,Feasibility
10,9,3,Feasibility
10,10,2,Feasibility
10,11,4,Feasibility
10,12,2,Feasibility
10,13,4,Feasibility
10,14,3,Feasibility
10,15,3,Feasibility
10,16,4,Feasibility
10,17,3,Feasibility
10,18,4,Feasibility
10,19,3,Feasibility
10,20,2,Feasibility
10,21,3,Feasibility
10,22,3,Feasibility
10,23,4,Feasibility
10,24,4,Feasibility
10,25,4,Feasibility
10,26,1,Feasibility
10,27,4,Feasibility
10,28,3,Feasibility
10,29,2,Feasibility
10,30,4,Feasibility
10,31,3,Feasibility
10,32,2,Feasibility
10,33,3,Feasibility
10,34,3,Feasibility
10,35,3,Feasibility
10,36,3,Feasibility
10,37,5,Feasibility
10,38,4,Feasibility
10,39,3,Feasibility
10,40,3,Feasibility
10,41,3,Feasibility
10,42,4,Feasibility
10,43,3,Feasibility
10,44,4,Feasibility
10,45,3,Feasibility
10,46,1,Feasibility
10,47,3,Feasibility
10,48,3,Feasibility
10,49,3,Feasibility
10,50,5,Feasibility
10,51,4,Feasibility
10,52,3,Feasibility
10,53,4,Feasibility
10,54,3,Feasibility
10,55,4,Feasibility
10,56,3,Feasibility
10,57,3,Feasibility
10,58,3,Feasibility
10,59,4,Feasibility
10,60,3,Feasibility
10,61,1,Feasibility
10,62,3,Feasibility
10,63,3,Feasibility
10,64,4,Feasibility
10,65,3,Feasibility
10,66,3,Feasibility
10,67,3,Feasibility
10,68,4,Feasibility
10,69,5,Feasibility
10,70,4,Feasibility
10,71,3,Feasibility
10,72,3,Feasibility
10,73,3,Feasibility
10,74,3,Feasibility
10,75,3,Feasibility
10,76,4,Feasibility
10,77,2,Feasibility
10,78,4,Feasibility
10,79,4,Feasibility
10,80,3,Feasibility
10,81,3,Feasibility
10,82,3,Feasibility
10,83,2,Feasibility
10,84,4,Feasibility
10,85,3,Feasibility
10,86,3,Feasibility
10,87,2,Feasibility
10,88,4,Feasibility
10,89,4,Feasibility
10,90,3,Feasibility
10,91,4,Feasibility
10,92,3,Feasibility
10,93,3,Feasibility
10,94,3,Feasibility
10,95,3,Feasibility
10,96,3,Feasibility
10,97,3,Feasibility
10,98,4,Feasibility
10,99,3,Feasibility
10,100,5,Feasibility
11,1,3,Feasibility
11,2,5,Feasibility
11,3,3,Feasibility
11,4,5,Feasibility
11,5,4,Feasibility
11,6,5,Feasibility
11,7,5,Feasibility
11,8,4,Feasibility
11,9,4,Feasibility
11,10,2,Feasibility
11,11,5,Feasibility
11,12,5,Feasibility
11,13,5,Feasibility
11,14,1,Feasibility
11,15,4,Feasibility
11,16,4,Feasibility
11,17,5,Feasibility
11,18,4,Feasibility
11,19,4,Feasibility
11,20,2,Feasibility
11,21,5,Feasibility
11,22,5,Feasibility
11,23,5,Feasibility
11,24,4,Feasibility
11,25,5,Feasibility
11,26,3,Feasibility
11,27,4,Feasibility
11,28,5,Feasibility
11,29,3,Feasibility
11,30,5,Feasibility
11,31,2,Feasibility
11,32,2,Feasibility
11,33,3,Feasibility
11,34,5,Feasibility
11,35,3,Feasibility
11,36,2,Feasibility
11,37,5,Feasibility
11,38,3,Feasibility
11,39,4,Feasibility
11,40,3,Feasibility
11,41,5,Feasibility
11,42,5,Feasibility
11,43,3,Feasibility
11,44,5,Feasibility
11,45,3,Feasibility
11,46,2,Feasibility
11,47,3,Feasibility
11,48,5,Feasibility
11,49,5,Feasibility
11,50,5,Feasibility
11,51,4,Feasibility
11,52,3,Feasibility
11,53,5,Feasibility
11,54,2,Feasibility
11,55,4,Feasibility
11,56,3,Feasibility
11,57,5,Feasibility
11,58,5,Feasibility
11,59,4,Feasibility
11,60,3,Feasibility
11,61,5,Feasibility
11,62,5,Feasibility
11,63,3,Feasibility
11,64,5,Feasibility
11,65,5,Feasibility
11,66,3,Feasibility
11,67,3,Feasibility
11,68,4,Feasibility
11,69,5,Feasibility
11,70,4,Feasibility
11,71,3,Feasibility
11,72,5,Feasibility
11,73,4,Feasibility
11,74,4,Feasibility
11,75,2,Feasibility
11,76,5,Feasibility
11,77,4,Feasibility
11,78,1,Feasibility
11,79,5,Feasibility
11,80,5,Feasibility
11,81,3,Feasibility
11,82,5,Feasibility
11,83,2,Feasibility
11,84,5,Feasibility
11,85,2,Feasibility
11,86,1,Feasibility
11,87,4,Feasibility
11,88,4,Feasibility
11,89,5,Feasibility
11,90,5,Feasibility
11,91,1,Feasibility
11,92,4,Feasibility
11,93,5,Feasibility
11,94,3,Feasibility
11,95,3,Feasibility
11,96,2,Feasibility
11,97,5,Feasibility
11,98,5,Feasibility
11,99,2,Feasibility
11,100,5,Feasibility
12,1,3,Feasibility
12,2,3,Feasibility
12,3,4,Feasibility
12,4,5,Feasibility
12,5,3,Feasibility
12,6,5,Feasibility
12,7,3,Feasibility
12,8,4,Feasibility
12,9,4,Feasibility
12,10,4,Feasibility
12,11,5,Feasibility
12,12,4,Feasibility
12,13,2,Feasibility
12,14,4,Feasibility
12,15,5,Feasibility
12,16,5,Feasibility
12,17,5,Feasibility
12,18,5,Feasibility
12,19,4,Feasibility
12,20,2,Feasibility
12,21,5,Feasibility
12,22,5,Feasibility
12,23,5,Feasibility
12,24,5,Feasibility
12,25,4,Feasibility
12,26,2,Feasibility
12,27,5,Feasibility
12,28,3,Feasibility
12,29,2,Feasibility
12,30,5,Feasibility
12,31,3,Feasibility
12,32,3,Feasibility
12,33,3,Feasibility
12,34,5,Feasibility
12,35,4,Feasibility
12,36,4,Feasibility
12,37,5,Feasibility
12,38,3,Feasibility
12,39,4,Feasibility
12,40,4,Feasibility
12,41,5,Feasibility
12,42,5,Feasibility
12,43,5,Feasibility
12,44,4,Feasibility
12,45,5,Feasibility
12,46,4,Feasibility
12,47,2,Feasibility
12,48,3,Feasibility
12,49,3,Feasibility
12,50,5,Feasibility
12,51,5,Feasibility
12,52,4,Feasibility
12,53,5,Feasibility
12,54,3,Feasibility
12,55,3,Feasibility
12,56,4,Feasibility
12,57,5,Feasibility
12,58,5,Feasibility
12,59,5,Feasibility
12,60,2,Feasibility
12,61,3,Feasibility
12,62,5,Feasibility
12,63,3,Feasibility
12,64,4,Feasibility
12,65,3,Feasibility
12,66,4,Feasibility
12,67,3,Feasibility
12,68,4,Feasibility
12,69,5,Feasibility
12,70,5,Feasibility
12,71,2,Feasibility
12,72,5,Feasibility
12,73,4,Feasibility
12,74,4,Feasibility
12,75,3,Feasibility
12,76,5,Feasibility
12,77,2,Feasibility
12,78,2,Feasibility
12,79,5,Feasibility
12,80,5,Feasibility
12,81,3,Feasibility
12,82,1,Feasibility
12,83,2,Feasibility
12,84,5,Feasibility
12,85,4,Feasibility
12,86,4,Feasibility
12,87,5,Feasibility
12,88,4,Feasibility
12,89,5,Feasibility
12,90,5,Feasibility
12,91,2,Feasibility
12,92,3,Feasibility
12,93,3,Feasibility
12,94,4,Feasibility
12,95,3,Feasibility
12,96,2,Feasibility
12,97,5,Feasibility
12,98,5,Feasibility
12,99,2,Feasibility
12,100,5,Feasibility
13,1,5,Feasibility
13,2,5,Feasibility
13,3,4,Feasibility
13,4,4,Feasibility
13,5,3,Feasibility
13,6,2,Feasibility
13,7,5,Feasibility
13,8,3,Feasibility
13,9,5,Feasibility
13,10,4,Feasibility
13,11,5,Feasibility
13,12,3,Feasibility
13,13,2,Feasibility
13,14,3,Feasibility
13,15,3,Feasibility
13,16,3,Feasibility
13,17,2,Feasibility
13,18,4,Feasibility
13,19,5,Feasibility
13,20,4,Feasibility
13,21,5,Feasibility
13,22,5,Feasibility
13,23,5,Feasibility
13,24,4,Feasibility
13,25,2,Feasibility
13,26,3,Feasibility
13,27,4,Feasibility
13,28,3,Feasibility
13,29,4,Feasibility
13,30,4,Feasibility
13,31,2,Feasibility
13,32,3,Feasibility
13,33,2,Feasibility
13,34,5,Feasibility
13,35,3,Feasibility
13,36,3,Feasibility
13,38,5,Feasibility
13,39,4,Feasibility
13,40,3,Feasibility
13,41,4,Feasibility
13,42,4,Feasibility
13,43,5,Feasibility
13,44,3,Feasibility
13,45,4,Feasibility
13,46,2,Feasibility
13,47,3,Feasibility
13,48,1,Feasibility
13,49,1,Feasibility
13,50,4,Feasibility
13,51,4,Feasibility
13,52,3,Feasibility
13,53,2,Feasibility
13,54,3,Feasibility
13,55,2,Feasibility
13,56,4,Feasibility
13,57,5,Feasibility
13,58,5,Feasibility
13,59,5,Feasibility
13,60,3,Feasibility
13,61,2,Feasibility
13,62,4,Feasibility
13,63,2,Feasibility
